ano,mes,cbo6,mov,bin,n
2024,2,212410,adm,4000.0,28
2024,2,212410,adm,4500.0,24
2024,2,212410,adm,5000.0,25
2024,2,212410,adm,5500.0,14
2024,2,212410,adm,6000.0,18
2024,2,212410,adm,6500.0,12
2024,2,212410,adm,7000.0,16
2024,2,212410,adm,7500.0,7
2024,2,212410,adm,8000.0,15
2024,2,212410,adm,8500.0,6
2024,2,212410,adm,9000.0,9
2024,2,212410,adm,9500.0,6
2024,2,212410,adm,10000.0,13
2024,2,212410,adm,10500.0,3
2024,2,212410,adm,11000.0,8
2024,2,212410,adm,11500.0,5
2024,2,212410,adm,12000.0,8
2024,2,212410,adm,12500.0,4
2024,2,212410,adm,13000.0,5
2024,2,212410,adm,13500.0,2
2024,2,212410,adm,14000.0,3
2024,2,212410,adm,15000.0,2
2024,2,212410,adm,16000.0,2
2024,2,212410,adm,16500.0,2
2024,2,212410,adm,17000.0,3
2024,2,212410,adm,18000.0,2
2024,2,212410,adm,20500.0,1
2024,2,212410,adm,22000.0,1
2024,2,212410,adm,25000.0,1
2024,2,212410,adm,30000.0,1
2024,2,212410,deslig,1000.0,1
2024,2,212410,deslig,1500.0,38
2024,2,212410,deslig,2000.0,53
2024,2,212410,deslig,2500.0,48
2024,2,212410,deslig,3000.0,52
2024,2,212410,deslig,3500.0,35
2024,2,212410,deslig,4000.0,28
2024,2,212410,deslig,4500.0,23
2024,2,212410,deslig,5000.0,23
2024,2,212410,deslig,5500.0,25
2024,2,212410,deslig,6000.0,22
2024,2,212410,deslig,6500.0,12
2024,2,212410,deslig,7000.0,10
2024,2,212410,deslig,7500.0,15
2024,2,212410,deslig,8000.0,13
2024,2,212410,deslig,8500.0,14
2024,2,212410,deslig,9000.0,6
2024,2,212410,deslig,9500.0,9
2024,2,212410,deslig,10000.0,6
2024,2,212410,deslig,10500.0,9
2024,2,212410,deslig,11000.0,6
2024,2,212410,deslig,11500.0,3
2024,2,212410,deslig,12000.0,3
2024,2,212410,deslig,12500.0,6
2024,2,212410,deslig,13000.0,4
2024,2,212410,deslig,13500.0,2
2024,2,212410,deslig,14000.0,2
2024,2,212410,deslig,14500.0,2
2024,2,212410,deslig,15000.0,1
2024,2,212410,deslig,15500.0,1
2024,2,212410,deslig,16000.0,2
2024,2,212410,deslig,16500.0,1
2024,2,212410,deslig,17000.0,1
2024,2,212410,deslig,19500.0,1
2024,2,212410,deslig,24000.0,1
2024,2,212410,deslig,36500.0,1
2024,2,212410,deslig,46000.0,1
2024,2,212410,deslig,48500.0,1
2024,2,212425,adm,3500.0,2
2024,2,212425,adm,5000.0,1
2024,2,212425,adm,6500.0,1
2024,2,212425,adm,8000.0,1
2024,2,212425,adm,8500.0,1
2024,2,212425,adm,9000.0,1
2024,2,212425,adm,10000.0,3
2024,2,212425,adm,11500.0,1
2024,2,212425,adm,12000.0,2
2024,2,212425,adm,12500.0,1
2024,2,212425,adm,13000.0,2
2024,2,212425,adm,14000.0,3
2024,2,212425,adm,14500.0,1
2024,2,212425,adm,15000.0,3
2024,2,212425,adm,15500.0,3
2024,2,212425,adm,16000.0,6
2024,2,212425,adm,16500.0,1
2024,2,212425,adm,17000.0,5
2024,2,212425,adm,17500.0,2
2024,2,212425,adm,18000.0,3
2024,2,212425,adm,18500.0,2
2024,2,212425,adm,19000.0,3
2024,2,212425,adm,20000.0,3
2024,2,212425,adm,23000.0,1
2024,2,212425,adm,31000.0,1
2024,2,212425,adm,32500.0,1
2024,2,212425,adm,33500.0,1
2024,2,212425,adm,34000.0,1
2024,2,212425,adm,35000.0,3
2024,2,212425,adm,35500.0,3
2024,2,212425,adm,37500.0,1
2024,2,212425,adm,38000.0,1
2024,2,212425,adm,39000.0,2
2024,2,212425,adm,39500.0,1
2024,2,212425,adm,40000.0,1
2024,2,212425,adm,41000.0,2
2024,2,212425,adm,41500.0,1
2024,2,212425,adm,42000.0,3
2024,2,212425,adm,43500.0,1
2024,2,212425,adm,44000.0,1
2024,2,212425,adm,44500.0,3
2024,2,212425,adm,45500.0,1
2024,2,212425,adm,46500.0,1
2024,2,212425,adm,50000.0,2
2024,2,212425,deslig,2000.0,1
2024,2,212425,deslig,5500.0,1
2024,2,212425,deslig,8000.0,1
2024,2,212425,deslig,8500.0,2
2024,2,212425,deslig,9000.0,1
2024,2,212425,deslig,10000.0,1
2024,2,212425,deslig,10500.0,1
2024,2,212425,deslig,12000.0,2
2024,2,212425,deslig,12500.0,1
2024,2,212425,deslig,13000.0,4
2024,2,212425,deslig,13500.0,3
2024,2,212425,deslig,14000.0,1
2024,2,212425,deslig,14500.0,4
2024,2,212425,deslig,15000.0,2
2024,2,212425,deslig,15500.0,1
2024,2,212425,deslig,16000.0,2
2024,2,212425,deslig,16500.0,3
2024,2,212425,deslig,17500.0,1
2024,2,212425,deslig,18000.0,4
2024,2,212425,deslig,19000.0,1
2024,2,212425,deslig,20000.0,3
2024,2,212425,deslig,21000.0,1
2024,2,212425,deslig,23000.0,1
2024,2,212425,deslig,23500.0,1
2024,2,212425,deslig,24000.0,1
2024,3,203105,adm,1500.0,1
2024,3,203105,adm,2500.0,1
2024,3,203105,adm,3500.0,1
2024,3,203105,adm,4000.0,1
2024,3,203105,adm,4500.0,3
2024,3,203105,adm,5000.0,1
2024,3,203105,adm,5500.0,2
2024,3,203105,adm,6000.0,3
2024,3,203105,adm,6500.0,2
2024,3,203105,adm,7000.0,2
2024,3,203105,adm,7500.0,3
2024,3,203105,adm,8000.0,4
2024,3,203105,adm,8500.0,4
2024,3,203105,adm,9000.0,4
2024,3,203105,adm,10000.0,1
2024,3,203105,adm,10500.0,1
2024,3,203105,adm,11000.0,3
2024,3,203105,adm,12000.0,3
2024,3,203105,adm,12500.0,2
2024,3,203105,adm,13000.0,1
2024,3,203105,adm,14000.0,2
2024,3,203105,adm,15000.0,2
2024,3,203105,adm,21000.0,2
2024,3,203105,deslig,0.0,1
2024,3,203105,deslig,1500.0,1
2024,3,203105,deslig,3000.0,1
2024,3,203105,deslig,3500.0,1
2024,3,203105,deslig,4000.0,2
2024,3,203105,deslig,4500.0,1
2024,3,203105,deslig,5000.0,2
2024,3,203105,deslig,6000.0,1
2024,3,203105,deslig,6500.0,1
2024,3,203105,deslig,7000.0,2
2024,3,203105,deslig,7500.0,2
2024,3,203105,deslig,8000.0,2
2024,3,203105,deslig,8500.0,3
2024,3,203105,deslig,9000.0,3
2024,3,203105,deslig,9500.0,2
2024,3,203105,deslig,10000.0,1
2024,3,203105,deslig,10500.0,1
2024,3,203105,deslig,11000.0,1
2024,3,203105,deslig,13000.0,1
2024,3,203105,deslig,14000.0,2
2024,3,203105,deslig,15000.0,2
2024,3,203105,deslig,16000.0,2
2024,3,203105,deslig,17000.0,2
2024,3,203105,deslig,21000.0,1
2024,3,211205,adm,2000.0,3
2024,3,211205,adm,3000.0,1
2024,3,211205,adm,3500.0,2
2024,3,211205,adm,4000.0,1
2024,3,211205,adm,4500.0,1
2024,3,211205,adm,6000.0,4
2024,3,211205,adm,8000.0,1
2024,3,211205,adm,9000.0,1
2024,3,211205,adm,10000.0,2
2024,3,211205,adm,17000.0,1
2024,3,211205,adm,30000.0,1
2024,3,211205,deslig,2500.0,2
2024,3,211205,deslig,3000.0,1
2024,3,211205,deslig,3500.0,1
2024,3,211205,deslig,5000.0,5
2024,3,211205,deslig,5500.0,3
2024,3,211205,deslig,6500.0,2
2024,3,211205,deslig,7000.0,3
2024,3,211205,deslig,7500.0,1
2024,3,211205,deslig,8000.0,2
2024,3,211205,deslig,8500.0,1
2024,3,211205,deslig,9000.0,3
2024,3,211205,deslig,9500.0,2
2024,3,211205,deslig,10000.0,1
2024,3,211205,deslig,11000.0,1
2024,3,211205,deslig,12000.0,2
2024,3,211205,deslig,13000.0,3
2024,3,211205,deslig,13500.0,1
2024,3,211205,deslig,14000.0,2
2024,3,211205,deslig,15500.0,1
2024,3,211205,deslig,16500.0,2
2024,3,211205,deslig,17000.0,1
2024,3,211205,deslig,18500.0,1
2024,3,211205,deslig,19000.0,1
2024,3,211205,deslig,20500.0,2
2024,3,211205,deslig,22000.0,1
2024,3,211205,deslig,25000.0,3
2024,3,211205,deslig,27000.0,1
2024,3,211210,adm,4000.0,1
2024,3,211210,adm,9500.0,1
2024,3,211210,adm,20000.0,1
2024,3,211210,deslig,3500.0,1
2024,3,211210,deslig,5500.0,1
2024,3,211210,deslig,6500.0,1
2024,3,211210,deslig,7000.0,1
2024,3,211215,adm,14500.0,1
2024,3,211220,adm,3500.0,1
2024,3,211220,adm,4500.0,2
2024,3,211220,adm,6000.0,1
2024,3,211220,adm,7500.0,1
2024,3,211220,adm,8500.0,1
2024,3,211220,adm,9000.0,1
2024,3,211220,adm,10000.0,2
2024,3,211220,adm,11500.0,1
2024,3,211220,adm,15000.0,1
2024,3,211220,adm,16000.0,2
2024,3,211220,adm,16500.0,1
2024,3,211220,adm,21000.0,1
2024,3,211220,deslig,3500.0,1
2024,3,211220,deslig,4500.0,1
2024,3,211220,deslig,5000.0,1
2024,3,211220,deslig,5500.0,1
2024,3,211220,deslig,7500.0,1
2024,3,211220,deslig,9000.0,1
2024,3,211220,deslig,13500.0,2
2024,3,211220,deslig,14000.0,1
2024,3,211220,deslig,17000.0,2
2024,3,211220,deslig,18000.0,1
2024,3,211220,deslig,20000.0,1
2024,3,211220,deslig,26000.0,1
2024,3,212205,adm,1500.0,1
2024,3,212205,adm,2000.0,1
2024,3,212205,adm,2500.0,3
2024,3,212205,adm,3500.0,3
2024,3,212205,adm,4000.0,2
2024,3,212205,adm,5000.0,3
2024,3,212205,adm,5500.0,2
2024,3,212205,adm,6000.0,1
2024,3,212205,adm,6500.0,3
2024,3,212205,adm,7000.0,6
2024,3,212205,adm,7500.0,3
2024,3,212205,adm,8000.0,1
2024,3,212205,adm,8500.0,5
2024,3,212205,adm,9000.0,3
2024,3,212205,adm,9500.0,1
2024,3,212205,adm,10000.0,9
2024,3,212205,adm,10500.0,3
2024,3,212205,adm,11000.0,6
2024,3,212205,adm,12000.0,1
2024,3,212205,adm,12500.0,7
2024,3,212205,adm,13000.0,4
2024,3,212205,adm,13500.0,2
2024,3,212205,adm,14000.0,2
2024,3,212205,adm,14500.0,1
2024,3,212205,adm,15000.0,6
2024,3,212205,adm,15500.0,3
2024,3,212205,adm,16000.0,1
2024,3,212205,adm,16500.0,1
2024,3,212205,adm,17000.0,2
2024,3,212205,adm,17500.0,1
2024,3,212205,adm,18000.0,2
2024,3,212205,adm,18500.0,1
2024,3,212205,adm,19000.0,1
2024,3,212205,adm,19500.0,3
2024,3,212205,adm,20000.0,1
2024,3,212205,adm,20500.0,1
2024,3,212205,adm,21000.0,1
2024,3,212205,adm,21500.0,1
2024,3,212205,adm,22500.0,1
2024,3,212205,adm,23000.0,2
2024,3,212205,adm,24000.0,1
2024,3,212205,adm,24500.0,1
2024,3,212205,adm,25000.0,1
2024,3,212205,adm,25500.0,1
2024,3,212205,adm,26500.0,4
2024,3,212205,adm,27000.0,2
2024,3,212205,adm,28000.0,1
2024,3,212205,adm,28500.0,1
2024,3,212205,adm,30000.0,2
2024,3,212205,adm,31000.0,1
2024,3,212205,adm,32000.0,1
2024,3,212205,adm,33000.0,2
2024,3,212205,adm,38000.0,1
2024,3,212205,adm,39500.0,1
2024,3,212205,adm,40000.0,2
2024,3,212205,adm,45500.0,1
2024,3,212205,adm,50000.0,1
2024,3,212205,deslig,1500.0,1
2024,3,212205,deslig,2000.0,1
2024,3,212205,deslig,3000.0,3
2024,3,212205,deslig,3500.0,1
2024,3,212205,deslig,4000.0,5
2024,3,212205,deslig,4500.0,2
2024,3,212205,deslig,5000.0,3
2024,3,212205,deslig,5500.0,3
2024,3,212205,deslig,6000.0,3
2024,3,212205,deslig,6500.0,3
2024,3,212205,deslig,7000.0,3
2024,3,212205,deslig,7500.0,6
2024,3,212205,deslig,8000.0,4
2024,3,212205,deslig,8500.0,2
2024,3,212205,deslig,9000.0,5
2024,3,212205,deslig,9500.0,5
2024,3,212205,deslig,10000.0,3
2024,3,212205,deslig,10500.0,3
2024,3,212205,deslig,11000.0,8
2024,3,212205,deslig,11500.0,9
2024,3,212205,deslig,12000.0,4
2024,3,212205,deslig,12500.0,2
2024,3,212205,deslig,13000.0,6
2024,3,212205,deslig,13500.0,1
2024,3,212205,deslig,14000.0,4
2024,3,212205,deslig,14500.0,5
2024,3,212205,deslig,15000.0,6
2024,3,212205,deslig,15500.0,1
2024,3,212205,deslig,16000.0,8
2024,3,212205,deslig,16500.0,3
2024,3,212205,deslig,17000.0,7
2024,3,212205,deslig,17500.0,2
2024,3,212205,deslig,18000.0,2
2024,3,212205,deslig,18500.0,3
2024,3,212205,deslig,19000.0,3
2024,3,212205,deslig,19500.0,1
2024,3,212205,deslig,20000.0,1
2024,3,212205,deslig,20500.0,2
2024,3,212205,deslig,21000.0,1
2024,3,212205,deslig,21500.0,1
2024,3,212205,deslig,22500.0,1
2024,3,212205,deslig,23000.0,2
2024,3,212205,deslig,23500.0,1
2024,3,212205,deslig,26000.0,3
2024,3,212205,deslig,28000.0,1
2024,3,212210,adm,7000.0,2
2024,3,212210,adm,12000.0,1
2024,3,212210,adm,12500.0,1
2024,3,212210,adm,13000.0,1
2024,3,212210,adm,14000.0,2
2024,3,212210,adm,17000.0,1
2024,3,212210,adm,18000.0,2
2024,3,212210,adm,41000.0,1
2024,3,212210,deslig,4500.0,1
2024,3,212210,deslig,5000.0,1
2024,3,212210,deslig,5500.0,2
2024,3,212210,deslig,6000.0,1
2024,3,212210,deslig,6500.0,2
2024,3,212210,deslig,7000.0,1
2024,3,212210,deslig,8000.0,1
2024,3,212210,deslig,9000.0,1
2024,3,212210,deslig,10500.0,1
2024,3,212210,deslig,11000.0,1
2024,3,212210,deslig,16500.0,1
2024,3,212210,deslig,17000.0,1
2024,3,212210,deslig,21500.0,1
2024,3,212210,deslig,23000.0,1
2024,3,212215,adm,2000.0,5
2024,3,212215,adm,2500.0,1
2024,3,212215,adm,3000.0,1
2024,3,212215,adm,3500.0,3
2024,3,212215,adm,4000.0,1
2024,3,212215,adm,4500.0,1
2024,3,212215,adm,5000.0,3
2024,3,212215,adm,5500.0,4
2024,3,212215,adm,6000.0,2
2024,3,212215,adm,6500.0,3
2024,3,212215,adm,7000.0,3
2024,3,212215,adm,7500.0,2
2024,3,212215,adm,8000.0,7
2024,3,212215,adm,8500.0,1
2024,3,212215,adm,9000.0,5
2024,3,212215,adm,9500.0,1
2024,3,212215,adm,10000.0,6
2024,3,212215,adm,10500.0,4
2024,3,212215,adm,11000.0,3
2024,3,212215,adm,11500.0,4
2024,3,212215,adm,12000.0,8
2024,3,212215,adm,12500.0,2
2024,3,212215,adm,13000.0,5
2024,3,212215,adm,13500.0,7
2024,3,212215,adm,14000.0,7
2024,3,212215,adm,14500.0,2
2024,3,212215,adm,15000.0,7
2024,3,212215,adm,15500.0,1
2024,3,212215,adm,16000.0,2
2024,3,212215,adm,16500.0,8
2024,3,212215,adm,17000.0,2
2024,3,212215,adm,17500.0,3
2024,3,212215,adm,18000.0,8
2024,3,212215,adm,18500.0,3
2024,3,212215,adm,19000.0,5
2024,3,212215,adm,20000.0,5
2024,3,212215,adm,20500.0,1
2024,3,212215,adm,21000.0,4
2024,3,212215,adm,21500.0,1
2024,3,212215,adm,22000.0,1
2024,3,212215,adm,23500.0,2
2024,3,212215,adm,25000.0,3
2024,3,212215,adm,25500.0,1
2024,3,212215,adm,27500.0,1
2024,3,212215,adm,28000.0,2
2024,3,212215,adm,29000.0,2
2024,3,212215,adm,30000.0,1
2024,3,212215,adm,31500.0,2
2024,3,212215,adm,32000.0,2
2024,3,212215,adm,33000.0,2
2024,3,212215,adm,34500.0,1
2024,3,212215,adm,37000.0,2
2024,3,212215,adm,39500.0,1
2024,3,212215,adm,40000.0,2
2024,3,212215,adm,41500.0,1
2024,3,212215,adm,44500.0,1
2024,3,212215,adm,50000.0,3
2024,3,212215,deslig,2000.0,4
2024,3,212215,deslig,3000.0,1
2024,3,212215,deslig,3500.0,1
2024,3,212215,deslig,4000.0,1
2024,3,212215,deslig,4500.0,3
2024,3,212215,deslig,5000.0,2
2024,3,212215,deslig,5500.0,2
2024,3,212215,deslig,6000.0,4
2024,3,212215,deslig,6500.0,2
2024,3,212215,deslig,7000.0,11
2024,3,212215,deslig,7500.0,4
2024,3,212215,deslig,8000.0,4
2024,3,212215,deslig,8500.0,1
2024,3,212215,deslig,9000.0,7
2024,3,212215,deslig,9500.0,3
2024,3,212215,deslig,10000.0,6
2024,3,212215,deslig,10500.0,2
2024,3,212215,deslig,11000.0,7
2024,3,212215,deslig,11500.0,7
2024,3,212215,deslig,12000.0,10
2024,3,212215,deslig,12500.0,3
2024,3,212215,deslig,13000.0,4
2024,3,212215,deslig,13500.0,5
2024,3,212215,deslig,14000.0,7
2024,3,212215,deslig,14500.0,6
2024,3,212215,deslig,15000.0,9
2024,3,212215,deslig,15500.0,4
2024,3,212215,deslig,16000.0,5
2024,3,212215,deslig,16500.0,4
2024,3,212215,deslig,17000.0,3
2024,3,212215,deslig,17500.0,1
2024,3,212215,deslig,18000.0,1
2024,3,212215,deslig,19000.0,1
2024,3,212215,deslig,19500.0,3
2024,3,212215,deslig,20000.0,2
2024,3,212215,deslig,20500.0,3
2024,3,212215,deslig,21000.0,1
2024,3,212215,deslig,22000.0,3
2024,3,212215,deslig,22500.0,3
2024,3,212215,deslig,24000.0,1
2024,3,212215,deslig,25500.0,1
2024,3,212215,deslig,26500.0,1
2024,3,212215,deslig,27000.0,1
2024,3,212215,deslig,29000.0,2
2024,3,212215,deslig,29500.0,1
2024,3,212215,deslig,30000.0,1
2024,3,212215,deslig,32000.0,1
2024,3,212215,deslig,33500.0,1
2024,3,212215,deslig,34000.0,2
2024,3,212215,deslig,34500.0,2
2024,3,212215,deslig,35000.0,1
2024,3,212215,deslig,35500.0,1
2024,3,212215,deslig,36000.0,1
2024,3,212215,deslig,37000.0,1
2024,3,212215,deslig,38000.0,1
2024,3,212215,deslig,43000.0,1
2024,3,212215,deslig,45000.0,1
2024,3,212215,deslig,49500.0,1
2024,3,212215,deslig,50000.0,3
2024,3,212305,adm,1500.0,2
2024,3,212305,adm,2000.0,4
2024,3,212305,adm,2500.0,2
2024,3,212305,adm,3000.0,4
2024,3,212305,adm,3500.0,8
2024,3,212305,adm,4000.0,5
2024,3,212305,adm,4500.0,3
2024,3,212305,adm,5000.0,7
2024,3,212305,adm,5500.0,2
2024,3,212305,adm,6000.0,6
2024,3,212305,adm,6500.0,4
2024,3,212305,adm,7000.0,3
2024,3,212305,adm,7500.0,4
2024,3,212305,adm,8000.0,4
2024,3,212305,adm,8500.0,7
2024,3,212305,adm,9000.0,5
2024,3,212305,adm,9500.0,4
2024,3,212305,adm,10000.0,2
2024,3,212305,adm,10500.0,2
2024,3,212305,adm,11000.0,3
2024,3,212305,adm,11500.0,2
2024,3,212305,adm,12000.0,2
2024,3,212305,adm,12500.0,2
2024,3,212305,adm,13000.0,4
2024,3,212305,adm,13500.0,6
2024,3,212305,adm,14000.0,3
2024,3,212305,adm,14500.0,1
2024,3,212305,adm,15000.0,4
2024,3,212305,adm,15500.0,1
2024,3,212305,adm,16000.0,1
2024,3,212305,adm,18000.0,2
2024,3,212305,adm,19000.0,1
2024,3,212305,adm,21000.0,1
2024,3,212305,adm,22500.0,2
2024,3,212305,adm,24000.0,1
2024,3,212305,adm,25000.0,1
2024,3,212305,adm,32000.0,1
2024,3,212305,adm,33000.0,1
2024,3,212305,deslig,0.0,2
2024,3,212305,deslig,1000.0,1
2024,3,212305,deslig,1500.0,3
2024,3,212305,deslig,2000.0,4
2024,3,212305,deslig,2500.0,3
2024,3,212305,deslig,3000.0,4
2024,3,212305,deslig,3500.0,3
2024,3,212305,deslig,4000.0,2
2024,3,212305,deslig,4500.0,4
2024,3,212305,deslig,5000.0,6
2024,3,212305,deslig,5500.0,5
2024,3,212305,deslig,6000.0,4
2024,3,212305,deslig,6500.0,1
2024,3,212305,deslig,7000.0,3
2024,3,212305,deslig,7500.0,7
2024,3,212305,deslig,8000.0,2
2024,3,212305,deslig,8500.0,6
2024,3,212305,deslig,9000.0,7
2024,3,212305,deslig,10000.0,6
2024,3,212305,deslig,10500.0,4
2024,3,212305,deslig,11000.0,7
2024,3,212305,deslig,11500.0,1
2024,3,212305,deslig,12000.0,4
2024,3,212305,deslig,12500.0,2
2024,3,212305,deslig,13000.0,2
2024,3,212305,deslig,13500.0,2
2024,3,212305,deslig,14000.0,5
2024,3,212305,deslig,14500.0,1
2024,3,212305,deslig,15000.0,7
2024,3,212305,deslig,16500.0,2
2024,3,212305,deslig,17500.0,1
2024,3,212305,deslig,18000.0,1
2024,3,212305,deslig,18500.0,1
2024,3,212305,deslig,20000.0,3
2024,3,212305,deslig,26500.0,1
2024,3,212405,adm,0.0,1
2024,3,212405,adm,1000.0,46
2024,3,212405,adm,1500.0,64
2024,3,212405,adm,2000.0,172
2024,3,212405,adm,2500.0,155
2024,3,212405,adm,3000.0,112
2024,3,212405,adm,3500.0,109
2024,3,212405,adm,4000.0,136
2024,3,212405,adm,4500.0,109
2024,3,212405,adm,5000.0,108
2024,3,212405,adm,5500.0,76
2024,3,212405,adm,6000.0,132
2024,3,212405,adm,6500.0,112
2024,3,212405,adm,7000.0,112
2024,3,212405,adm,7500.0,77
2024,3,212405,adm,8000.0,141
2024,3,212405,adm,8500.0,103
2024,3,212405,adm,9000.0,101
2024,3,212405,adm,9500.0,55
2024,3,212405,adm,10000.0,120
2024,3,212405,adm,10500.0,53
2024,3,212405,adm,11000.0,79
2024,3,212405,adm,11500.0,55
2024,3,212405,adm,12000.0,105
2024,3,212405,adm,12500.0,57
2024,3,212405,adm,13000.0,61
2024,3,212405,adm,13500.0,32
2024,3,212405,adm,14000.0,51
2024,3,212405,adm,14500.0,32
2024,3,212405,adm,15000.0,48
2024,3,212405,adm,15500.0,21
2024,3,212405,adm,16000.0,34
2024,3,212405,adm,16500.0,13
2024,3,212405,adm,17000.0,25
2024,3,212405,adm,17500.0,8
2024,3,212405,adm,18000.0,21
2024,3,212405,adm,18500.0,8
2024,3,212405,adm,19000.0,12
2024,3,212405,adm,19500.0,3
2024,3,212405,adm,20000.0,13
2024,3,212405,adm,21000.0,6
2024,3,212405,adm,22000.0,4
2024,3,212405,adm,22500.0,1
2024,3,212405,adm,23000.0,4
2024,3,212405,adm,24000.0,3
2024,3,212405,adm,24500.0,1
2024,3,212405,adm,25000.0,3
2024,3,212405,adm,26000.0,1
2024,3,212405,adm,26500.0,2
2024,3,212405,adm,27000.0,1
2024,3,212405,adm,27500.0,1
2024,3,212405,adm,28000.0,3
2024,3,212405,adm,28500.0,1
2024,3,212405,adm,30000.0,1
2024,3,212405,adm,30500.0,1
2024,3,212405,adm,31500.0,1
2024,3,212405,adm,33000.0,1
2024,3,212405,adm,35000.0,2
2024,3,212405,adm,35500.0,1
2024,3,212405,adm,41500.0,1
2024,3,212405,adm,50000.0,2
2024,3,212405,deslig,0.0,4
2024,3,212405,deslig,1000.0,29
2024,3,212405,deslig,1500.0,46
2024,3,212405,deslig,2000.0,126
2024,3,212405,deslig,2500.0,164
2024,3,212405,deslig,3000.0,124
2024,3,212405,deslig,3500.0,121
2024,3,212405,deslig,4000.0,139
2024,3,212405,deslig,4500.0,116
2024,3,212405,deslig,5000.0,116
2024,3,212405,deslig,5500.0,105
2024,3,212405,deslig,6000.0,130
2024,3,212405,deslig,6500.0,83
2024,3,212405,deslig,7000.0,132
2024,3,212405,deslig,7500.0,94
2024,3,212405,deslig,8000.0,110
2024,3,212405,deslig,8500.0,79
2024,3,212405,deslig,9000.0,107
2024,3,212405,deslig,9500.0,87
2024,3,212405,deslig,10000.0,98
2024,3,212405,deslig,10500.0,85
2024,3,212405,deslig,11000.0,79
2024,3,212405,deslig,11500.0,58
2024,3,212405,deslig,12000.0,77
2024,3,212405,deslig,12500.0,48
2024,3,212405,deslig,13000.0,51
2024,3,212405,deslig,13500.0,40
2024,3,212405,deslig,14000.0,39
2024,3,212405,deslig,14500.0,45
2024,3,212405,deslig,15000.0,36
2024,3,212405,deslig,15500.0,47
2024,3,212405,deslig,16000.0,28
2024,3,212405,deslig,16500.0,24
2024,3,212405,deslig,17000.0,20
2024,3,212405,deslig,17500.0,15
2024,3,212405,deslig,18000.0,25
2024,3,212405,deslig,18500.0,15
2024,3,212405,deslig,19000.0,11
2024,3,212405,deslig,19500.0,5
2024,3,212405,deslig,20000.0,8
2024,3,212405,deslig,20500.0,3
2024,3,212405,deslig,21000.0,2
2024,3,212405,deslig,21500.0,5
2024,3,212405,deslig,22000.0,1
2024,3,212405,deslig,22500.0,3
2024,3,212405,deslig,23000.0,5
2024,3,212405,deslig,23500.0,3
2024,3,212405,deslig,24000.0,1
2024,3,212405,deslig,24500.0,2
2024,3,212405,deslig,25000.0,5
2024,3,212405,deslig,25500.0,2
2024,3,212405,deslig,26000.0,1
2024,3,212405,deslig,27000.0,1
2024,3,212405,deslig,29000.0,3
2024,3,212405,deslig,36000.0,1
2024,3,212405,deslig,37000.0,1
2024,3,212405,deslig,40000.0,1
2024,3,212405,deslig,40500.0,1
2024,3,212405,deslig,50000.0,1
2024,3,212410,adm,1000.0,4
2024,3,212410,adm,1500.0,46
2024,3,212410,adm,2000.0,47
2024,3,212410,adm,2500.0,49
2024,3,212410,adm,3000.0,46
2024,3,212410,adm,3500.0,43
2024,3,212410,adm,4000.0,40
2024,3,212410,adm,4500.0,31
2024,3,212410,adm,5000.0,20
2024,3,212410,adm,5500.0,18
2024,3,212410,adm,6000.0,23
2024,3,212410,adm,6500.0,7
2024,3,212410,adm,7000.0,11
2024,3,212410,adm,7500.0,13
2024,3,212410,adm,8000.0,18
2024,3,212410,adm,8500.0,9
2024,3,212410,adm,9000.0,7
2024,3,212410,adm,9500.0,6
2024,3,212410,adm,10000.0,14
2024,3,212410,adm,10500.0,7
2024,3,212410,adm,11000.0,3
2024,3,212410,adm,11500.0,2
2024,3,212410,adm,12000.0,10
2024,3,212410,adm,12500.0,2
2024,3,212410,adm,13000.0,4
2024,3,212410,adm,13500.0,5
2024,3,212410,adm,14000.0,4
2024,3,212410,adm,14500.0,4
2024,3,212410,adm,15000.0,2
2024,3,212410,adm,15500.0,1
2024,3,212410,adm,16000.0,3
2024,3,212410,adm,18500.0,1
2024,3,212410,adm,19000.0,2
2024,3,212410,adm,19500.0,1
2024,3,212410,adm,20000.0,1
2024,3,212410,adm,29000.0,1
2024,3,212410,adm,33000.0,1
2024,3,212410,deslig,0.0,1
2024,3,212410,deslig,1000.0,1
2024,3,212410,deslig,1500.0,30
2024,3,212410,deslig,2000.0,58
2024,3,212410,deslig,2500.0,47
2024,3,212410,deslig,3000.0,41
2024,3,212410,deslig,3500.0,38
2024,3,212410,deslig,4000.0,33
2024,3,212410,deslig,4500.0,28
2024,3,212410,deslig,5000.0,36
2024,3,212410,deslig,5500.0,12
2024,3,212410,deslig,6000.0,26
2024,3,212410,deslig,6500.0,17
2024,3,212410,deslig,7000.0,23
2024,3,212410,deslig,7500.0,17
2024,3,212410,deslig,8000.0,11
2024,3,212410,deslig,8500.0,13
2024,3,212410,deslig,9000.0,15
2024,3,212410,deslig,9500.0,13
2024,3,212410,deslig,10000.0,6
2024,3,212410,deslig,10500.0,4
2024,3,212410,deslig,11000.0,8
2024,3,212410,deslig,11500.0,5
2024,3,212410,deslig,12000.0,10
2024,3,212410,deslig,12500.0,3
2024,3,212410,deslig,13000.0,8
2024,3,212410,deslig,13500.0,4
2024,3,212410,deslig,14000.0,3
2024,3,212410,deslig,14500.0,2
2024,3,212410,deslig,15000.0,4
2024,3,212410,deslig,15500.0,4
2024,3,212410,deslig,16000.0,1
